id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,recharge,countries
2443,DRC 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_CD_U,14.00,12.00,9.12,0,0,0,43:16.5,43:16.5,\N,3,1,0
2444,DRC 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_CD_U,34.00,30.00,24.96,0,0,0,43:16.5,43:16.5,\N,3,1,0
2445,DRC 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_CD_U,52.00,48.00,41.29,0,0,0,43:16.5,43:16.5,\N,3,1,0
2446,Ecuador 10GB,0,LATM,2,10,30,esimgnr_10GB_30D_EC_U,55.00,50.00,36.27,0,0,0,43:16.5,43:16.5,\N,3,1,0
2447,Ecuador 1GB,0,LATM,2,1,7,esimgnr_1GB_7D_EC_U,9.50,7.20,5.22,0,0,0,43:16.5,43:16.5,\N,3,1,0
2448,Ecuador 20GB,0,LATM,2,20,30,esimgnr_20GB_30D_EC_U,99.00,85.00,69.00,0,0,0,43:16.5,43:16.5,\N,3,1,0
2449,Ecuador 20GB,0,LATM,2,20,30,esimgnr_20GB_30D_EC_U,99.00,85.00,62.10,0,0,0,43:16.6,43:16.6,\N,3,1,0
2450,Ecuador 3GB,0,LATM,2,3,30,esimgnr_3GB_30D_EC_U,21.50,18.00,13.50,0,0,0,43:16.6,43:16.6,\N,3,1,0
2451,Ecuador 5GB,0,LATM,2,5,30,esimgnr_5GB_30D_EC_U,35.00,30.00,20.70,0,0,0,43:16.6,43:16.6,\N,3,1,0
2452,Egypt 10GB,0,Africa,2,10,30,esimgnr_10GB_30D_EG_U,55.00,50.00,25.47,0,0,0,43:16.6,43:16.6,\N,3,1,0
2453,Egypt 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_EG_U,9.50,7.20,3.39,0,0,0,43:16.6,43:16.6,\N,3,1,0
2454,Egypt 20GB,0,Africa,2,20,30,esimgnr_20GB_30D_EG_U,60.00,55.00,45.51,0,0,0,43:16.6,43:16.6,\N,3,1,0
2455,Egypt 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_EG_U,20.00,15.00,8.62,0,0,0,43:16.6,43:16.6,\N,3,1,0
2456,Egypt 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_EG_U,35.00,30.00,14.01,0,0,0,43:16.7,43:16.7,\N,3,1,0
2457,El Salvador 10GB,0,LATM,2,10,30,esimgnr_10GB_30D_SV_U,55.00,50.00,36.27,0,0,0,43:16.7,43:16.7,\N,3,1,0
2458,El Salvador 1GB,0,LATM,2,1,7,esimgnr_1GB_7D_SV_U,9.50,7.20,5.22,0,0,0,43:16.7,43:16.7,\N,3,1,0
2459,El Salvador 20GB,0,LATM,2,20,30,esimgnr_20GB_30D_SV_U,99.00,85.00,62.10,0,0,0,43:16.7,43:16.7,\N,3,1,0
2460,El Salvador 3GB,0,LATM,2,3,30,esimgnr_3GB_30D_SV_U,21.50,18.00,13.50,0,0,0,43:16.7,43:16.7,\N,3,1,0
2461,El Salvador 5GB,0,LATM,2,5,30,esimgnr_5GB_30D_SV_U,35.00,30.00,20.70,0,0,0,43:16.7,43:16.7,\N,3,1,0
2462,Estonia 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_EE_U,25.00,15.00,8.50,0,0,0,43:16.7,43:16.7,\N,3,1,0
2463,Estonia 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_EE_U,5.00,2.50,1.47,0,0,0,43:16.7,43:16.7,\N,3,1,0
2464,Estonia 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_EE_U,35.00,25.00,15.00,0,0,0,43:16.8,43:16.8,\N,3,1,0
2465,Estonia 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_EE_U,10.00,6.00,3.24,0,0,0,43:16.8,43:16.8,\N,3,1,0
2466,Estonia 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_EE_U,15.00,10.00,5.05,0,0,0,43:16.8,43:16.8,\N,3,1,0
2467,Eswatini 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_SZ_U,15.00,12.00,8.82,0,0,0,43:16.8,43:16.8,\N,3,1,0
2468,Eswatini 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_SZ_U,32.00,28.00,23.85,0,0,0,43:16.8,43:16.8,\N,3,1,0
2469,Eswatini 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_SZ_U,45.00,40.00,36.27,0,0,0,43:16.8,43:16.8,\N,3,1,0
2470,Europe 10GB,0,Europe,2,10,30,esimg_10GB_30D_REUP_U,17.50,14.00,9.80,0,0,1,43:16.8,43:16.8,\N,3,1,0
2471,Europe 1GB,0,Europe,2,1,7,esimg_1GB_7D_REUP_U,5.00,3.25,1.70,0,0,1,43:16.9,43:16.9,\N,3,1,0
2472,Europe 20GB,0,Europe,2,20,30,esimg_20GB_30D_REUP_U,25.00,22.50,17.30,0,0,1,43:16.9,43:16.9,\N,3,1,0
2473,Europe 3GB,0,Europe,2,3,30,esimg_3GB_30D_REUP_U,10.00,6.00,4.00,0,0,1,43:16.9,43:16.9,\N,3,1,0
2474,Europe 5GB,0,Europe,2,5,30,esimg_5GB_30D_REUP_U,15.00,8.50,5.80,0,0,1,43:16.9,43:16.9,\N,3,1,0
2475,Finland 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_FI_U,25.00,15.00,8.50,0,0,0,43:16.9,43:16.9,\N,3,1,0
2476,Finland 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_FI_U,5.00,2.50,1.47,0,0,0,43:16.9,43:16.9,\N,3,1,0
2477,Finland 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_FI_U,35.00,25.00,15.00,0,0,0,43:17.0,43:17.0,\N,3,1,0
2478,Finland 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_FI_U,10.00,6.00,3.24,0,0,0,43:17.0,43:17.0,\N,3,1,0
2479,Finland 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_FI_U,15.00,10.00,5.05,0,0,0,43:17.0,43:17.0,\N,3,1,0
2480,France 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_FR_U,25.00,15.00,8.50,0,0,0,43:17.0,43:17.0,\N,3,1,0
2481,France 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_FR_U,5.00,2.50,1.47,0,0,0,43:17.0,43:17.0,\N,3,1,0
2482,France 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_FR_U,35.00,25.00,15.00,0,0,0,43:17.0,43:17.0,\N,3,1,0
2483,France 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_FR_U,10.00,6.00,3.24,0,0,0,43:17.0,43:17.0,\N,3,1,0
2484,France 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_FR_U,15.00,10.00,5.05,0,0,0,43:17.0,43:17.0,\N,3,1,0
2485,French Guiana 10GB,0,Caribbean,2,10,30,esimgnr_10GB_30D_GF_U,55.00,47.00,36.27,0,0,0,43:17.0,43:17.0,\N,3,1,0
2486,French Guiana 1GB,0,Caribbean,2,1,7,esimgnr_1GB_7D_GF_U,10.00,7.50,5.22,0,0,0,43:17.1,43:17.1,\N,3,1,0
2487,French Guiana 20GB,0,Caribbean,2,20,30,esimgnr_20GB_30D_GF_U,80.00,75.00,62.10,0,0,0,43:17.1,43:17.1,\N,3,1,0
2488,French Guiana 3GB,0,Caribbean,2,3,30,esimgnr_3GB_30D_GF_U,21.50,18.00,13.50,0,0,0,43:17.1,43:17.1,\N,3,1,0
2489,French Guiana 5GB,0,Caribbean,2,5,30,esimgnr_5GB_30D_GF_U,35.00,30.00,20.70,0,0,0,43:17.1,43:17.1,\N,3,1,0
2490,Gabon 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_GA_U,12.00,10.00,8.82,0,0,0,43:17.1,43:17.1,\N,3,1,0
2491,Gabon 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_GA_U,32.00,28.00,23.85,0,0,0,43:17.1,43:17.1,\N,3,1,0
2492,Gabon 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GA_U,45.00,40.00,36.27,0,0,0,43:17.2,43:17.2,\N,3,1,0
2493,Georgia 1GB,0,Eastern Europe,2,1,7,esimgnr_1GB_7D_GE_U,25.00,20.00,14.89,0,0,0,43:17.2,43:17.2,\N,3,1,0
2494,Georgia 3GB,0,Eastern Europe,2,3,30,esimgnr_3GB_30D_GE_U,50.00,45.00,41.29,0,0,0,43:17.2,43:17.2,\N,3,1,0
2495,Georgia 5GB,0,Eastern Europe,2,5,30,esimgnr_5GB_30D_GE_U,80.00,75.00,68.52,0,0,0,43:17.2,43:17.2,\N,3,1,0
2496,Germany 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_DE_U,25.00,15.00,8.50,0,0,0,43:17.2,43:17.2,\N,3,1,0
2497,Germany 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_DE_U,5.00,2.50,1.47,0,0,0,43:17.2,43:17.2,\N,3,1,0
2498,Germany 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_DE_U,35.00,25.00,15.00,0,0,0,43:17.2,43:17.2,\N,3,1,0
2499,Germany 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_DE_U,10.00,6.00,3.24,0,0,0,43:17.3,43:17.3,\N,3,1,0
2500,Germany 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_DE_U,15.00,10.00,5.05,0,0,0,43:17.3,43:17.3,\N,3,1,0
2501,Ghana 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_GH_U,12.00,10.00,8.82,0,0,0,43:17.3,43:17.3,\N,3,1,0
2502,Ghana 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_GH_U,32.00,30.00,23.85,0,0,0,43:17.3,43:17.3,\N,3,1,0
2503,Ghana 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GH_U,45.00,40.00,36.27,0,0,0,43:17.3,43:17.3,\N,3,1,0
2504,Gibraltar (UK) 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_GI_U,50.00,45.00,36.27,0,0,0,43:17.3,43:17.3,\N,3,1,0
2505,Gibraltar (UK) 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_GI_U,50.00,45.00,36.27,0,0,0,43:17.3,43:17.3,\N,3,1,0
2506,Gibraltar (UK) 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_GI_U,23.00,18.00,13.50,0,0,0,43:17.3,43:17.3,\N,3,1,0
2507,Gibraltar (UK) 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_GI_U,25.00,20.00,13.50,0,0,0,43:17.3,43:17.3,\N,3,1,0
2508,Gibraltar (UK) 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_GI_U,30.00,25.00,20.70,0,0,0,43:17.4,43:17.4,\N,3,1,0
2509,Gibraltar (UK) 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_GI_U,15.00,10.00,23.00,0,0,0,43:17.4,43:17.4,\N,3,1,0
2510,Gibraltar (UK) 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_GI_U,30.00,25.00,20.70,0,0,0,43:17.4,43:17.4,\N,3,1,0
2511,Gibraltar 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_GI_U,10.00,7.50,5.22,0,0,0,43:17.4,43:17.4,\N,3,1,0
2512,Global Plan 1GB,1,GLOBAL,2,1,7,esimg_1GB_7D_RGB_U,20.00,17.50,13.80,0,0,0,43:17.5,43:17.5,\N,3,1,0
2513,Global Plan 3GB,1,GLOBAL,2,3,30,esimg_3GB_30D_RGB_U,45.00,42.00,34.50,0,0,0,43:17.6,43:17.6,\N,3,1,0
2514,Global Plan 5GB,1,GLOBAL,2,5,30,esimg_5GB_30D_RGB_U,75.00,60.00,51.80,0,0,0,43:17.6,43:17.6,\N,3,1,0
2515,Greece 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_GR_U,25.00,15.00,8.50,0,0,0,43:17.6,43:17.6,\N,3,1,0
2516,Greece 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_GR_U,5.00,2.50,1.47,0,0,0,43:17.7,43:17.7,\N,3,1,0
2517,Greece 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_GR_U,35.00,25.00,15.00,0,0,0,43:17.7,43:17.7,\N,3,1,0
2518,Greece 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_GR_U,10.00,6.00,3.24,0,0,0,43:17.7,43:17.7,\N,3,1,0
2519,Greece 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_GR_U,15.00,10.00,5.05,0,0,0,43:17.7,43:17.7,\N,3,1,0
2520,Guadeloupe 10GB,0,Caribbean,2,10,30,esimgnr_10GB_30D_GP_U,55.00,47.00,36.27,0,0,0,43:17.7,43:17.7,\N,3,1,0
2521,Guadeloupe 1GB,0,Caribbean,2,1,7,esimgnr_1GB_7D_GP_U,10.00,7.50,5.22,0,0,0,43:17.7,43:17.7,\N,3,1,0
2522,Guadeloupe 20GB,0,Caribbean,2,20,30,esimgnr_20GB_30D_GP_U,80.00,75.00,62.10,0,0,0,43:17.7,43:17.7,\N,3,1,0
2523,Guadeloupe 3GB,0,Caribbean,2,3,30,esimgnr_3GB_30D_GP_U,21.50,18.00,13.50,0,0,0,43:17.7,43:17.7,\N,3,1,0
2524,Guadeloupe 5GB,0,Caribbean,2,5,30,esimgnr_5GB_30D_GP_U,35.00,30.00,20.70,0,0,0,43:17.8,43:17.8,\N,3,1,0
2525,Guatemala 10GB,0,LATM,2,10,30,esimgnr_10GB_30D_GT_U,61.00,60.90,46.62,0,0,0,43:17.8,43:17.8,\N,3,1,0
2526,Guatemala 1GB,0,LATM,2,1,7,esimgnr_1GB_7D_GT_U,12.00,9.00,6.75,0,0,0,43:17.8,43:17.8,\N,3,1,0
2527,Guatemala 3GB,0,LATM,2,3,30,esimgnr_3GB_30D_GT_U,27.00,23.50,17.64,0,0,0,43:17.8,43:17.8,\N,3,1,0
2528,Guatemala 5GB,0,LATM,2,5,30,esimgnr_5GB_30D_GT_U,40.00,36.00,25.92,0,0,0,43:17.8,43:17.8,\N,3,1,0
2529,Guinea Bissau 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_GW_U,15.00,12.00,8.82,0,0,0,43:17.8,43:17.8,\N,3,1,0
2530,Guinea Bissau 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_GW_U,35.00,31.50,23.85,0,0,0,43:17.8,43:17.8,\N,3,1,0
2531,Guinea Bissau 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GW_U,55.00,50.00,36.27,0,0,0,43:17.8,43:17.8,\N,3,1,0
2532,Guinea Bissau 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GW_U,45.00,40.00,36.27,0,0,0,43:17.8,43:17.8,\N,3,1,0
2533,Hawaii 3GB,0,America,2,3,30,esimgnr_3GB_30D_US-HI_U,10.00,7.00,4.95,0,0,0,43:17.9,43:17.9,\N,3,1,0
2534,Hawaii 10GB,0,America,2,10,30,esimgnr_10GB_30D_US-HI_U,25.00,20.00,13.50,0,0,0,43:17.9,43:17.9,\N,3,1,0
2535,Hawaii 1GB,0,America,2,1,7,esimgnr_1GB_7D_US-HI_U,5.00,3.20,1.98,0,0,0,43:17.9,43:17.9,\N,3,1,0
2536,Hawaii 20GB,0,America,2,20,30,esimgnr_20GB_30D_US-HI_U,45.00,35.00,23.85,0,0,0,43:17.9,43:17.9,\N,3,1,0
2537,Hawaii 5GB,0,America,2,5,30,esimgnr_5GB_30D_US-HI_U,15.00,12.00,7.74,0,0,0,43:17.9,43:17.9,\N,3,1,0
2538,Hong Kong 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_HK_U,25.00,15.00,13.50,0,0,0,43:17.9,43:17.9,\N,3,1,0
2539,Hong Kong 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_HK_U,5.00,3.50,1.98,0,0,0,43:17.9,43:17.9,\N,3,1,0
2540,Hong Kong 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_HK_U,45.00,35.00,23.85,0,0,0,43:18.0,43:18.0,\N,3,1,0
2541,Hong Kong 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_HK_U,10.00,7.00,4.95,0,0,0,43:18.0,43:18.0,\N,3,1,0
2542,Hong Kong 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_HK_U,15.00,10.00,7.74,0,0,0,43:18.0,43:18.0,\N,3,1,0
2543,Hungary 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_HU_U,25.00,15.00,8.50,0,0,0,43:18.0,43:18.0,\N,3,1,0
2544,Hungary 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_HU_U,5.00,2.50,1.47,0,0,0,43:18.0,43:18.0,\N,3,1,0
2545,Hungary 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_HU_U,35.00,25.00,15.00,0,0,0,43:18.0,43:18.0,\N,3,1,0
2546,Hungary 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_HU_U,10.00,6.00,3.24,0,0,0,43:18.0,43:18.0,\N,3,1,0
2547,Hungary 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_HU_U,15.00,10.00,5.05,0,0,0,43:18.0,43:18.0,\N,3,1,0
2548,Iceland 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_IS_U,25.00,15.00,8.50,0,0,0,43:18.0,43:18.0,\N,3,1,0
2549,Iceland 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_IS_U,5.00,2.50,1.47,0,0,0,43:18.1,43:18.1,\N,3,1,0
2550,Iceland 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_IS_U,35.00,25.00,15.00,0,0,0,43:18.1,43:18.1,\N,3,1,0
2551,Iceland 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_IS_U,10.00,6.00,3.24,0,0,0,43:18.1,43:18.1,\N,3,1,0
2552,Iceland 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_IS_U,15.00,10.00,5.05,0,0,0,43:18.1,43:18.1,\N,3,1,0
2553,India 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_IN_U,45.00,40.00,36.27,0,0,0,43:18.1,43:18.1,\N,3,1,0
2554,India 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_IN_U,9.00,7.50,5.22,0,0,0,43:18.1,43:18.1,\N,3,1,0
2555,India 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_IN_U,80.00,75.00,62.10,0,0,0,43:18.1,43:18.1,\N,3,1,0
2556,India 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_IN_U,20.00,18.00,13.50,0,0,0,43:18.2,43:18.2,\N,3,1,0
2557,India 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_IN_U,28.00,25.00,20.70,0,0,0,43:18.2,43:18.2,\N,3,1,0
2558,Indonesia 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_ID_U,25.00,20.00,13.50,0,0,0,43:18.2,43:18.2,\N,3,1,0
2559,Indonesia 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_ID_U,5.00,3.00,1.98,0,0,0,43:18.2,43:18.2,\N,3,1,0
2560,Indonesia 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_ID_U,45.00,35.00,23.85,0,0,0,43:18.2,43:18.2,\N,3,1,0
2561,Indonesia 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_ID_U,10.00,7.00,4.95,0,0,0,43:18.2,43:18.2,\N,3,1,0
2562,Indonesia 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_ID_U,15.00,12.00,7.74,0,0,0,43:18.2,43:18.2,\N,3,1,0
2563,Iraq 1GB,0,Middle East,2,1,7,esimgnr_1GB_7D_IQ_U,12.00,10.00,8.82,0,0,0,43:18.2,43:18.2,\N,3,1,0
2564,Ireland 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_IE_U,25.00,15.00,8.50,0,0,0,43:18.3,43:18.3,\N,3,1,0
2565,Ireland 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_IE_U,5.00,2.50,1.47,0,0,0,43:18.3,43:18.3,\N,3,1,0
2566,Ireland 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_IE_U,35.00,25.00,15.00,0,0,0,43:18.3,43:18.3,\N,3,1,0
2567,Ireland 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_IE_U,10.00,6.00,3.24,0,0,0,43:18.3,43:18.3,\N,3,1,0
2568,Ireland 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_IE_U,15.00,10.00,5.05,0,0,0,43:18.3,43:18.3,\N,3,1,0
2569,Israel 10GB,0,Middle East,2,10,30,esimgnr_10GB_30D_IL_U,30.00,22.50,15.57,0,0,0,43:18.3,43:18.3,\N,3,1,0
2570,Israel 1GB,0,Middle East,2,1,7,esimgnr_1GB_7D_IL_U,5.00,3.50,2.25,0,0,0,43:18.3,43:18.3,\N,3,1,0
2571,Israel 20GB,0,Middle East,2,20,30,esimgnr_20GB_30D_IL_U,40.00,35.00,26.91,0,0,0,43:18.3,43:18.3,\N,3,1,0
2572,Israel 3GB,0,Middle East,2,3,30,esimgnr_3GB_30D_IL_U,12.50,8.50,5.67,0,0,0,43:18.4,43:18.4,\N,3,1,0
2573,Israel 5GB,0,Middle East,2,5,30,esimgnr_5GB_30D_IL_U,20.00,15.00,8.82,0,0,0,43:18.4,43:18.4,\N,3,1,0
2574,Italy 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_IT_U,25.00,15.00,8.50,0,0,0,43:18.4,43:18.4,\N,3,1,0
2575,Italy 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_IT_U,5.00,2.50,1.47,0,0,0,43:18.4,43:18.4,\N,3,1,0
2576,Italy 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_IT_U,35.00,25.00,15.00,0,0,0,43:18.4,43:18.4,\N,3,1,0
2577,Italy 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_IT_U,10.00,6.00,3.24,0,0,0,43:18.4,43:18.4,\N,3,1,0
2578,Italy 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_IT_U,15.00,10.00,5.05,0,0,0,43:18.4,43:18.4,\N,3,1,0
2579,Japan 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_JP_U,7.50,6.50,4.32,0,0,0,43:18.4,43:18.4,\N,3,1,0
2580,Japan 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_JP_U,15.00,13.40,10.89,0,0,0,43:18.4,43:18.4,\N,3,1,0
2581,Japan 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_JP_U,22.50,21.20,16.56,0,0,0,43:18.5,43:18.5,\N,3,1,0
2582,Jordan 10GB,0,Middle East,2,10,30,esimgnr_10GB_30D_JO_U,32.00,28.00,23.85,0,0,0,43:18.5,43:18.5,\N,3,1,0
2583,Jordan 1GB,0,Middle East,2,1,7,esimgnr_1GB_7D_JO_U,7.00,4.25,3.15,0,0,0,43:18.5,43:18.5,\N,3,1,0
2584,Jordan 20GB,0,Middle East,2,20,30,esimgnr_20GB_30D_JO_U,48.00,45.00,41.40,0,0,0,43:18.5,43:18.5,\N,3,1,0
2585,Jordan 3GB,0,Middle East,2,3,30,esimgnr_3GB_30D_JO_U,15.00,12.00,8.46,0,0,0,43:18.5,43:18.5,\N,3,1,0
2586,Jordan 5GB,0,Middle East,2,5,30,esimgnr_5GB_30D_JO_U,25.00,20.00,13.50,0,0,0,43:18.5,43:18.5,\N,3,1,0
2587,Kazakhstan 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_KZ_U,30.00,22.50,15.57,0,0,0,43:18.5,43:18.5,\N,3,1,0
2588,Kazakhstan 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_KZ_U,5.00,3.50,2.25,0,0,0,43:18.5,43:18.5,\N,3,1,0
2589,Kazakhstan 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_KZ_U,45.00,40.00,26.91,0,0,0,43:18.6,43:18.6,\N,3,1,0
2590,Kazakhstan 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_KZ_U,12.50,8.50,5.67,0,0,0,43:18.6,43:18.6,\N,3,1,0
2591,Kazakhstan 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_KZ_U,20.00,15.00,8.82,0,0,0,43:18.6,43:18.6,\N,3,1,0
2592,Kenya 10GB,0,Africa,2,10,30,esimgnr_10GB_30D_KE_U,65.00,60.00,54.98,0,0,0,43:18.6,43:18.6,\N,3,1,0
2593,Kenya 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_KE_U,9.50,8.00,6.71,0,0,0,43:18.6,43:18.6,\N,3,1,0
2594,Kenya 20GB,0,Africa,2,20,30,esimgnr_20GB_30D_KE_U,120.00,110.00,98.77,0,0,0,43:18.6,43:18.6,\N,3,1,0
2595,Kenya 20GB,0,Africa,2,20,30,esimgnr_20GB_30D_KE_U,120.00,110.00,98.77,0,0,0,43:18.6,43:18.6,\N,3,1,0
2596,Kenya 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_KE_U,25.00,22.00,18.15,0,0,0,43:18.6,43:18.6,\N,3,1,0
2597,Kenya 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_KE_U,40.00,35.00,29.95,0,0,0,43:18.6,43:18.6,\N,3,1,0
2598,Korea 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_KR_U,30.00,22.50,15.57,0,0,0,43:18.7,43:18.7,\N,3,1,0
2599,Korea 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_KR_U,5.00,3.50,2.25,0,0,0,43:18.7,43:18.7,\N,3,1,0
2600,Korea 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_KR_U,45.00,40.00,26.91,0,0,0,43:18.7,43:18.7,\N,3,1,0
2601,Korea 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_KR_U,12.50,8.50,5.67,0,0,0,43:18.7,43:18.7,\N,3,1,0
2602,Korea 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_KR_U,20.00,15.00,8.82,0,0,0,43:18.7,43:18.7,\N,3,1,0
2603,Kosovo 1GB,0,Eastern Europe,2,1,7,esimgnr_1GB_7D_XK_U,15.00,12.00,9.12,0,0,0,43:18.7,43:18.7,\N,3,1,0
2604,Kosovo 3GB,0,Eastern Europe,2,3,30,esimgnr_3GB_30D_XK_U,35.00,30.00,24.96,0,0,0,43:18.7,43:18.7,\N,3,1,0
2605,Kosovo 5GB,0,Eastern Europe,2,5,30,esimgnr_5GB_30D_XK_U,50.00,45.00,41.29,0,0,0,43:18.7,43:18.7,\N,3,1,0
2606,Kuwait 10GB,0,Middle East,2,10,30,esimgnr_10GB_30D_KW_U,40.00,35.00,23.85,0,0,0,43:18.8,43:18.8,\N,3,1,0
2607,Kuwait 1GB,0,Middle East,2,1,7,esimgnr_1GB_7D_KW_U,7.00,4.25,3.15,0,0,0,43:18.8,43:18.8,\N,3,1,0
2608,Kuwait 20GB,0,Middle East,2,20,30,esimgnr_20GB_30D_KW_U,70.00,58.00,41.40,0,0,0,43:18.8,43:18.8,\N,3,1,0
2609,Kuwait 3GB,0,Middle East,2,3,30,esimgnr_3GB_30D_KW_U,15.00,12.00,8.46,0,0,0,43:18.8,43:18.8,\N,3,1,0
2610,Kuwait 5GB,0,Middle East,2,5,30,esimgnr_5GB_30D_KW_U,25.00,20.00,13.50,0,0,0,43:18.8,43:18.8,\N,3,1,0
2611,Kyrgyzstan 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_KG_U,15.00,12.00,8.82,0,0,0,43:18.8,43:18.8,\N,3,1,0
