id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,recharge_only,platinum_price,countries
635,Cote d'Ivoire 5GB,0,Africa,2,5,30,nouchi-mobile-30days-5gb,27.50,26.00,23.00,0,0,0,19:13.8,07:21.7,\N,1,0,24.50,CIV
636,DRC 5GB,0,Africa,2,5,30,pondu-mobile-30days-5gb,25.00,23.00,19.50,0,0,0,31:22.2,07:21.7,\N,1,0,21.30,COD
637,Gibraltar (UK) 3GB,0,Europe,2,3,30,esim_3GB_30D_GI_V2,20.00,15.00,11.98,0,0,0,37:52.9,07:21.7,\N,3,0,13.50,GIB
639,Gibraltar (UK) 5GB,0,Europe,2,5,30,esim_5GB_30D_GI_V2,28.00,22.50,19.61,0,0,0,39:43.7,07:21.7,\N,3,0,21.10,GIB
640,Gibraltar (UK) 10GB,0,Europe,2,10,30,esim_10GB_30D_GI_V2,45.00,40.00,35.78,0,0,0,43:27.1,07:21.7,\N,3,0,37.90,GIB
641,Hong Kong 20GB,0,Asia,2,20,30,esim_20GB_30D_HK_V2,35.00,28.00,24.14,0,0,0,54:08.5,07:21.7,\N,3,0,26.10,HKG
642,Indonesia 5GB,0,Asia,2,5,30,esim_5GB_30D_ID_V2,15.00,10.00,7.63,0,0,0,56:20.0,07:21.7,\N,3,0,8.90,IDN
643,Indonesia 20GB,0,Asia,2,20,30,esim_20GB_30D_ID_V2,35.00,28.00,24.14,0,0,0,57:34.7,07:21.7,\N,3,0,26.10,IDN
644,Ireland 5GB,0,Europe,2,5,30,esim_5GB_30D_IE_V2,12.00,8.00,4.36,0,0,0,00:31.0,07:21.7,\N,3,0,6.20,IRL
645,Kazakhstan 20GB,0,Asia,2,20,30,kazaknet-30days-20gb,32.00,30.00,27.00,0,0,0,14:36.7,07:21.7,\N,1,0,28.50,KAZ
647,Korea 20GB,0,Asia,2,20,30,esim_20GB_30D_KR_V2,45.00,40.00,36.85,0,0,0,22:18.2,07:21.7,\N,3,0,38.50,KOR
648,Liechtenstein 20GB,0,Europe,2,20,30,esim_20GB_30D_LI_V2,35.00,25.00,14.36,0,0,0,43:59.7,07:21.7,\N,3,0,19.70,LIE
649,Macau 3GB,0,Asia,2,3,30,esim_3GB_30D_MO_V2,10.00,7.00,4.79,0,0,0,53:17.5,07:21.7,\N,3,0,5.90,MAC
650,Macau 5GB,0,Asia,2,5,30,esim_5GB_30D_MO_V2,15.00,12.00,7.63,0,0,0,54:55.1,07:21.7,\N,3,0,9.90,MAC
651,Macau 10GB,0,Asia,2,10,30,esim_10GB_30D_MO_V2,20.00,17.50,13.63,0,0,0,57:06.8,07:21.7,\N,3,0,15.60,MAC
652,Macau 20GB,0,Asia,2,20,30,esim_20GB_30D_MO_V2,45.00,35.00,24.14,0,0,0,57:59.7,07:21.7,\N,3,0,29.60,MAC
653,Madagascar 20GB,0,Africa,2,20,30,esim_20GB_30D_MG_V2,125.00,110.00,100.37,0,0,0,02:37.5,07:21.7,\N,3,0,105.20,MDG
654,Malaysia 20GB,0,Asia,2,20,30,sambungkan-30days-20gb,40.00,25.00,17.00,0,0,0,05:12.2,07:21.7,\N,1,0,21.00,MYS
655,Mexico 20GB,0,North America,2,20,30,esim_20GB_30D_MX_V2,70.00,58.00,44.47,0,0,0,07:11.3,07:21.7,\N,3,0,51.30,MEX
657,Norway 20GB,0,Europe,2,20,30,esim_20GB_30D_NO_V2,35.00,25.00,14.36,0,0,0,11:41.4,07:21.7,\N,3,0,19.70,NOR
658,Northern Cyprus 1GB,0,Europe,2,1,7,esim_1GB_7D_CY_V2,5.00,2.50,1.45,0,0,0,14:36.0,07:21.7,\N,3,0,2.00,CYP
659,Northern Cyprus 3GB,0,Europe,2,3,30,esim_3GB_30D_CYP_V2,10.00,6.00,3.28,0,0,0,17:28.1,07:21.7,\N,3,0,4.70,CYP
660,Northern Cyprus 5GB,0,Europe,2,5,30,esim_5GB_30D_CYP_V2,15.00,10.00,5.22,0,0,0,19:35.5,07:21.7,\N,3,0,7.70,CYP
661,Northern Cyprus 10GB,0,Europe,2,10,30,esim_10GB_30D_CYP_V2,25.00,15.00,8.46,0,0,0,20:22.6,07:21.7,\N,3,0,11.80,CYP
662,Northern Cyprus 20GB,0,Europe,2,20,30,esim_20GB_30D_CYP_V2,25.00,20.00,14.36,0,0,0,21:23.5,07:21.7,\N,3,0,17.20,CYP
663,Pakistan 20GB,0,Asia,2,20,30,sheesh-30days-20gb,32.00,29.50,27.00,0,0,0,23:21.9,07:21.7,\N,1,0,28.30,PAK
664,Reunion 1GB,0,Africa,2,1,7,reunion-mobile-7days-1gb,4.00,3.00,0.80,0,0,0,26:18.1,07:21.7,\N,1,0,1.90,REU
665,Reunion 3GB,0,Africa,2,3,30,esim_3GB_30D_RE_V2,10.00,7.50,4.14,0,0,0,28:37.0,07:21.7,\N,3,0,5.90,REU
666,Reunion 5GB,0,Africa,2,5,30,esim_5GB_30D_RE_V2,15.00,10.00,6.54,0,0,0,30:10.3,07:21.7,\N,3,0,8.30,REU
667,Reunion 10GB,0,Africa,2,10,30,reunion-mobile-30days-10gb,30.00,23.25,16.50,0,0,0,31:48.8,07:21.7,\N,1,0,19.90,REU
668,Reunion 20GB,0,Africa,2,20,30,reunion-mobile-30days-20gb,36.00,24.00,12.00,0,0,0,32:58.0,07:21.7,\N,1,0,18.00,REU
670,Singapore 20GB,0,Asia,2,20,30,esim_20GB_30D_SG_V2,40.00,30.00,24.14,0,0,0,43:07.0,07:21.7,\N,3,0,27.10,SGP
671,Korea 1GB,0,Asia,2,1,7,esim_1GB_7D_KR_V2,5.00,4.00,2.86,0,0,0,48:08.7,07:21.7,\N,3,0,3.50,KOR
674,Korea 10GB,0,Asia,2,10,30,esim_10GB_30D_KR_V2,35.00,22.50,20.68,0,0,0,52:55.6,46:30.5,\N,3,0,21.60,KOR
676,Sri Lanka 20GB,0,Asia,2,20,30,esim_20GB_30D_LK_V2,45.00,35.00,27.77,0,0,0,56:28.5,07:21.7,\N,3,0,31.40,LKA
677,Tanzania 20GB,0,Africa,2,20,30,esim_20GB_30D_TZ_V2,89.00,80.00,73.15,0,0,0,00:32.5,07:21.7,\N,3,0,76.60,TZA
678,Thailand 10GB,0,Asia,2,20,30,esim_10GB_30D_TH_V2,25.00,20.00,15.65,0,0,0,02:21.0,07:21.7,\N,3,0,17.90,THA
679,Thailand 20GB,0,Asia,2,20,30,esim_20GB_30D_TH_V2,45.00,35.00,27.77,0,0,0,03:19.3,07:21.7,\N,3,0,31.40,THA
680,Uganda 20GB,0,Africa,2,20,30,esim_20GB_30D_UG_V2,89.00,82.00,73.15,0,0,0,04:37.7,07:21.7,\N,3,0,77.60,UGA
682,Vatican City 1GB,0,Europe,2,1,7,esim_1GB_7D_VA_V2,5.00,2.50,1.36,0,0,0,09:36.9,07:21.7,\N,3,0,2.00,VAT
683,Vatican City 3GB,0,Europe,2,3,30,esim_3GB_30D_VA_V2,10.00,5.00,2.83,0,0,0,11:13.4,07:21.7,\N,3,0,4.00,VAT
684,Vatican City 5GB,0,Europe,2,5,30,esim_5GB_30D_VA_V2,12.00,7.50,4.36,0,0,0,12:21.5,07:21.7,\N,3,0,6.00,VAT
685,Vatican City 10GB,0,Europe,2,10,30,esim_10GB_30D_VA_V2,20.00,12.00,7.59,0,0,0,13:26.0,07:21.7,\N,3,0,9.80,VAT
686,Vatican City 20GB,0,Europe,2,20,30,esim_20GB_30D_VA_V2,30.00,20.00,13.25,0,0,0,15:38.1,07:21.7,\N,3,0,16.70,VAT
687,Vietnam 20GB,0,Asia,2,20,30,esim_20GB_30D_VN_V2,45.00,40.00,36.85,0,0,0,16:59.7,07:21.7,\N,3,0,38.50,VNM
688,Zambia 20GB,0,Africa,2,20,30,esim_20GB_30D_ZM_V2,120.00,110.00,100.37,0,0,0,18:20.8,07:21.7,\N,3,0,105.20,ZMB
689,Chile 20GB,0,LATAM,2,20,30,esim_20GB_30D_CL_V2,65.00,50.00,44.47,0,0,0,01:00.9,07:21.7,\N,3,0,47.30,CHL
690,Costa Rica 20GB,0,LATAM,2,20,30,esim_20GB_30D_CR_V2,70.00,50.00,44.47,0,0,0,02:43.0,07:21.7,\N,3,0,47.30,CRI
691,Croatia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_HR_V2,25.00,20.00,14.36,0,0,0,04:35.2,07:21.7,\N,3,0,17.20,HRV
692,Bermuda 1GB,0,Caribbean,2,1,7,bermy-mobile-7days-1gb,7.00,6.00,4.80,0,0,0,30:57.5,07:21.7,\N,1,0,5.40,BMU
693,Bosnia and Herzegovina 20GB,0,Eastern Europe,2,20,30,bosher-30days-20gb,32.00,30.00,26.50,0,0,0,22:31.1,07:21.7,\N,1,0,28.30,BIH
694,Dominican Republic 1GB,0,Caribbean,2,1,7,acuntel-7days-1gb,9.50,6.50,4.90,0,0,0,25:03.7,07:21.7,\N,1,0,5.70,DOM
695,Dominican Republic 3GB,0,Caribbean,2,3,30,acuntel-30days-3gb,25.00,18.00,14.30,0,0,0,26:43.6,07:21.7,\N,3,0,16.20,DOM
696,Dominican Republic 5GB,0,Caribbean,2,5,30,acuntel-30days-5gb,39.50,30.00,23.50,0,0,0,28:05.2,07:21.7,\N,3,0,26.80,DOM
697,Martinique 3Gb,0,Caribbean,2,3,30,jardin-mobile-30days-3gb,11.00,9.50,7.40,0,0,0,54:06.1,07:21.7,\N,1,0,8.50,MTQ
698,Martinique 5GB,0,Caribbean,2,5,30,jardin-mobile-30days-5gb,16.00,14.00,12.00,0,0,0,56:00.5,07:21.7,\N,1,0,13.00,MTQ
699,Martinique 10GB,0,Caribbean,2,10,30,jardin-mobile-30days-10gb,26.00,25.00,22.00,0,0,0,58:22.2,07:21.7,\N,1,0,23.50,MTQ
700,Mozambique 3GB,0,Africa,2,3,30,comemoro-30days-3gb,16.00,15.00,13.60,0,0,0,01:56.9,07:21.7,\N,1,0,14.30,MOZ
701,Mozambique 5GB,0,Africa,2,5,30,comemoro-30days-5gb,24.00,22.00,20.50,0,0,0,04:02.1,07:21.7,\N,1,0,21.30,MOZ
704,Saint Lucia 1GB,0,Caribbean,2,1,7,esim_1GB_7D_LC_V2,12.00,10.00,7.46,0,0,0,13:18.8,07:21.7,\N,1,0,8.80,LCA
706,Canary Island 1GB,0,Africa,2,1,7,esim_1GB_7D_IC_V2,5.00,2.50,1.45,0,0,0,21:25.1,07:21.7,\N,3,0,2.00,IC
707,Canary Island 3GB,0,Africa,2,3,30,esim_3GB_30D_IC_V2,7.50,5.00,3.28,0,0,0,25:36.7,07:21.7,\N,3,0,4.20,IC
708,Canary Island 5GB,0,Africa,2,5,30,esim_5GB_30D_IC_V2,10.00,7.50,5.22,0,0,0,27:54.0,07:21.7,\N,3,0,6.40,IC
709,Canary Island 10GB,0,Africa,2,10,30,esim_10GB_30D_IC_V2,25.00,15.00,8.46,0,0,0,29:31.2,07:21.7,\N,3,0,11.80,IC
710,Canary Island 20GB,0,Africa,2,20,30,esim_20GB_30D_IC_V2,25.00,20.00,14.36,0,0,0,30:30.2,07:21.7,\N,3,0,17.20,IC
713,El Salvador 20GB,0,LATAM,2,20,30,esim_20GB_30D_SV_V2,70.00,50.00,44.47,0,0,0,36:33.9,07:21.7,\N,3,0,47.30,SLV
714,French Guiana 3GB,0,Caribbean,2,3,30,kawcom-30days-3gb,10.50,6.00,2.20,0,0,0,44:18.6,07:21.7,\N,1,0,4.10,GUF
715,French Guiana 5GB,0,Caribbean,2,5,30,kawcom-30days-5gb,15.00,7.00,3.50,0,0,0,45:49.8,07:21.7,\N,1,0,5.30,GUF
716,French Guiana 10GB,0,Caribbean,2,10,30,kawcom-30days-10gb,25.00,15.00,6.50,0,0,0,47:02.9,07:21.7,\N,1,0,10.80,GUF
717,French Guiana 20GB,0,Caribbean,2,20,30,kawcom-30days-20gb,40.00,25.00,12.00,0,0,0,48:12.3,07:21.7,\N,1,0,18.50,GUF
718,Guadeloupe 3GB,0,Caribbean,2,3,30,guanet-30days-3gb,11.00,8.00,5.90,0,0,0,51:22.9,07:21.7,\N,1,0,7.00,"GLP, GLP"
719,Guadeloupe 5GB,0,Caribbean,2,5,30,guanet-30days-5gb,15.00,12.00,9.50,0,0,0,52:32.6,07:21.7,\N,1,0,10.80,"GLP, GLP"
720,Guadeloupe 10GB,0,Caribbean,2,10,30,guanet-30days-10gb,26.00,23.00,19.00,0,0,0,54:51.9,07:21.7,\N,1,0,21.00,"GLP, GLP"
721,Guadeloupe 20GB,0,Caribbean,2,20,30,guanet-30days-20gb,42.00,39.00,35.50,0,0,0,56:57.1,07:21.7,\N,1,0,37.30,"GLP, GLP"
722,Hawaii 1GB,0,North America,2,1,7,esim_1GB_7D_US-HI_V2,5.00,3.00,1.82,0,0,0,02:00.1,07:21.7,\N,3,0,2.50,US-HI
723,Hawaii 3GB,0,America,2,3,30,esim_3GB_30D_US-HI_V2,10.00,7.00,4.14,0,0,0,03:03.0,07:21.7,\N,3,0,5.60,US-HI
724,Hawaii 5GB,0,America,2,5,30,esim_5GB_30D_US-HI_V2,15.00,12.00,6.54,0,0,0,06:06.0,07:21.7,\N,3,0,9.30,US-HI
725,Hawaii 10GB,0,America,2,10,30,esim_10GB_30D_US-HI_V2,25.00,20.00,11.62,0,0,0,12:10.1,07:21.7,\N,3,0,15.90,US-HI
726,Hawaii 20GB,0,America,2,20,30,esim_20GB_30D_US-HI_V2,45.00,35.00,20.51,0,0,0,13:14.3,07:21.7,\N,3,0,27.80,US-HI
727,Israel 10GB,0,Middle East,2,10,30,esim_10GB_30D_IL_V2,25.00,20.00,15.65,0,0,0,16:27.5,07:21.7,\N,3,0,17.90,ISR
728,Israel 20GB,0,Middle East,2,20,30,esim_20GB_30D_IL_V2,36.00,30.00,27.77,0,0,0,17:41.7,07:21.7,\N,3,0,28.90,ISR
729,Latvia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_LV_V2,25.00,20.00,14.36,0,0,0,19:25.6,07:21.7,\N,3,0,17.20,LVA
730,Macedonia 2GB,0,Eastern Europe,2,2,15,matka-mobile-15days-2gb,7.00,5.50,3.20,0,0,0,34:46.6,07:21.7,\N,1,0,4.40,MKD
731,Nicaragua 20,0,LATAM,2,20,30,esim_20GB_30D_NI_V2,125.00,110.00,100.37,0,0,0,36:59.5,07:21.7,\N,3,0,105.20,NIC
732,Panama 20GB,0,LATAM,2,20,30,esim_20GB_30D_PA_V2,120.00,110.00,100.37,0,0,0,39:12.2,07:21.7,\N,3,0,105.20,PAN
733,Peru 20GB,0,LATAM,2,20,30,esim_20GB_30D_PE_V2,90.00,75.00,44.47,0,0,0,40:59.4,07:21.7,\N,3,0,59.80,PER
734,Puerto Rico 20GB,0,LATAM,2,20,30,boricua-mobile-30days-20gb,45.00,37.00,29.00,0,0,0,42:16.2,07:21.7,\N,1,0,33.00,PRI
735,Romania 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_RO_V2,35.00,25.00,14.36,0,0,0,43:43.7,07:21.7,\N,3,0,19.70,ROU
736,Russia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_RU_V2,45.00,37.50,33.22,0,0,0,47:17.0,07:21.7,\N,3,0,35.40,RUS
737,Serbia 20GB,0,Eastern Europe,2,20,30,serbia-mobile-30days-20gb,32.00,30.00,27.00,0,0,0,48:03.1,07:21.7,\N,1,0,28.50,SRB
738,Slovakia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_SK_V2,35.00,22.00,14.36,0,0,0,50:04.0,07:21.7,\N,3,0,18.20,SVK
739,Slovenia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_SI_V2,35.00,22.00,14.36,0,0,0,51:13.6,07:21.7,\N,3,0,18.20,SVN
740,Saint Barthelemy 1GB,0,Caribbean,2,1,7,esim_1GB_7D_BL_V2,7.50,6.00,3.55,0,0,0,53:40.7,07:21.7,\N,3,0,4.80,BLM
741,Saint Barthelemy 3GB,0,Caribbean,2,3,30,esim_3GB_30D_BL_V2,20.00,15.00,9.04,0,0,0,55:09.1,07:21.7,\N,3,0,12.10,BLM
742,Saint Barthelemy 5GB,0,Caribbean,2,5,30,esim_5GB_30D_BL_V2,25.00,20.00,14.70,0,0,0,57:55.0,07:21.7,\N,3,0,17.40,BLM
743,Saint Barthelemy 10GB,0,Caribbean,2,10,30,esim_10GB_30D_BL_V2,40.00,30.00,26.72,0,0,0,59:37.8,07:21.7,\N,3,0,28.40,BLM
744,Saint Barthelemy 20GB,0,Caribbean,2,20,30,esim_20GB_30D_BL_V2,65.00,55.00,47.74,0,0,0,00:20.7,07:21.7,\N,3,0,51.40,BLM
745,Saint Martin 1GB,0,Caribbean,2,1,7,esim_1GB_7D_MF_V2,10.00,7.50,3.55,0,0,0,06:27.5,07:21.7,\N,3,0,5.60,MAF
746,Saint Martin 3GB,0,Caribbean,2,3,30,esim_3GB_30D_MF_V2,20.00,15.00,9.04,0,0,0,10:00.0,07:21.7,\N,3,0,12.10,MAF
747,Saint Martin 5GB,0,Caribbean,2,5,30,esim_5GB_30D_MF_V2,25.00,20.00,14.70,0,0,0,12:04.3,07:21.7,\N,3,0,17.40,MAF
748,Saint Martin 10GB,0,Caribbean,2,10,30,esim_10GB_30D_MF_V2,40.00,30.00,26.72,0,0,0,13:34.0,07:21.7,\N,3,0,28.40,MAF
749,Saint Martin 20GB,0,Caribbean,2,20,30,esim_20GB_30D_MF_V2,65.00,55.00,47.74,0,0,0,15:35.5,07:21.7,\N,3,0,51.40,MAF
750,Uruguay 20,0,LATAM,2,20,30,esim_20GB_30D_UY_V2,95.00,78.00,44.47,0,0,0,17:44.1,07:21.7,\N,3,0,61.30,URY
751,Japan 1GB,0,Asia,2,1,7,moshi-moshi-7days-1gb,4.50,3.50,2.40,0,0,0,30:02.8,07:21.7,\N,1,0,3.00,JPN
752,Japan 3GB,0,Asia,2,3,15,moshi-moshi-30days-3gb,10.00,9.00,6.90,0,0,0,31:26.6,07:21.7,\N,1,0,8.00,JPN
753,Japan 5GB,0,Asia,2,5,30,moshi-moshi-30days-5gb,14.00,12.00,10.00,0,0,0,32:41.6,07:21.7,\N,1,0,11.00,JPN
754,Kyrgyzstan 1GB,0,Asia,2,1,7,doske-7days-1gb,4.50,3.20,1.70,0,0,0,34:41.0,07:21.7,\N,1,0,2.50,KGZ
755,Kyrgyzstan 3GB,0,Asia,2,3,15,doske-30days-3gb,21.00,10.00,4.70,0,0,0,37:49.4,07:21.7,\N,1,0,7.40,KGZ
756,Kyrgyzstan 5GB,0,Asia,2,5,30,doske-30days-5gb,24.00,12.00,7.50,0,0,0,39:32.8,07:21.7,\N,1,0,9.80,KGZ
760,Nepal 3GB,0,Asia,2,3,15,MB013,45.00,40.00,23.00,0,0,0,54:26.3,34:05.7,\N,4,0,31.50,NPL
762,Philippines 1GB,0,Asia,2,1,7,alpas-mobile-7days-1gb,4.50,3.20,1.70,0,0,0,07:38.3,07:21.7,\N,1,0,2.50,PHL
763,Philippines 3GB,0,Asia,2,3,15,alpas-mobile-30days-3gb,9.50,7.10,4.70,0,0,0,09:25.1,07:21.7,\N,1,0,5.90,PHL
764,Philippines 5GB,0,Asia,2,5,30,alpas-mobile-30days-5gb,13.00,10.25,7.50,0,0,0,11:07.7,07:21.7,\N,1,0,8.90,PHL
765,Taiwan 1GB,0,Asia,2,1,7,xie-xie-7days-1gb,4.50,3.20,1.70,0,0,0,18:31.6,07:21.7,\N,1,0,2.50,TWN
766,Taiwan 3GB,0,Asia,2,3,30,xie-xie-30days-3gb,9.50,6.50,4.70,0,0,0,19:36.5,07:21.7,\N,1,0,5.60,TWN
767,Taiwan 5GB,0,Asia,2,5,30,xie-xie-30days-5gb,13.00,9.50,7.50,0,0,0,21:55.5,07:21.7,\N,1,0,8.50,TWN
768,Tunisia 1GB,0,Africa,2,1,7,el-jem-communications-7days-1gb,4.50,3.50,1.80,0,0,0,23:28.4,07:21.7,\N,1,0,2.70,TUN
769,Tunisia 3GB,0,Africa,2,3,30,el-jem-communications-30days-3gb,10.00,7.50,5.20,0,0,0,24:30.1,07:21.7,\N,1,0,6.40,TUN
770,Tunisia 10GB,0,Asia,2,10,30,el-jem-communications-30days-10gb,23.00,19.00,16.50,0,0,0,25:28.8,07:21.7,\N,1,0,17.80,TUN
771,Global Plan 1GB,1,GLOBAL,2,1,7,discover-1gb-7days,9.00,8.50,5.30,0,0,0,02:25.3,48:02.0,\N,1,0,6.90,"TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, ZMB, XKX, SWZ, GLP, OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, QAT, REU, ROU, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, ESP, LKA, SWE, CHE, TWN, TZA, THA, KAZ, KEN, KOR, KWT, KGZ, LVA, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNE, MAR, NLD, NZL, NIC, NER, NGA, NOR, ALA, ALB, DZA, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BEL, BOL, BIH, BWA, BRA, BRN, BGR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, DNK, ECU, EGY, SLV, EST, FIN, FRA, GAB, GEO, DEU, GHA, GIB, GRC, GGY, GNB, HKG, HUN, ISL, IND, IDN, IRL, ISR, ITA, JPN, JEY, JOR"
773,Global Plan 3GB,1,GLOBAL,2,3,30,discover-30days-3gb,24.00,22.00,15.50,0,0,0,52:19.2,32:50.7,\N,1,0,18.80,"ALA, ALB, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BEL, BOL, BIH, BWA, BRA, BRN, BGR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, DNK, TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, ZMB, XKX, SWZ, GLP, ECU, EGY, SLV, EST, FIN, FRA, GAB, GEO, DEU, GHA, GIB, GRC, GGY, GNB, HND, HKG, HUN, ISL, IND, IDN, IRL, ISR, ITA, JPN, JEY, JOR, KAZ, KEN, KOR, KWT, KGZ, LVA, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNE, MAR, NLD, NIC, NER, NGA, NOR, OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, PRI, QAT, REU, ROU, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, ESP, LKA, SWE, CHE, TWN, TZA, THA"
774,Global Plan 5GB,1,GLOBAL,2,5,60,discover-60days-5gb,35.00,32.00,25.50,0,0,0,56:11.0,32:28.2,\N,1,0,28.80,"OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, PRI, QAT, REU, ROU, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, ESP, LKA, SWE, CHE, TWN, TZA, THA, ECU, EGY, SLV, EST, FIN, FRA, GAB, GEO, DEU, GHA, GIB, GRC, GGY, GNB, HND, HKG, HUN, ISL, IND, IDN, IRL, ISR, ITA, JPN, JEY, JOR, ALA, ALB, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BEL, BOL, BIH, BWA, BRA, BRN, BGR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, DNK, TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, ZMB, XKX, SWZ, GLP, KAZ, KEN, KOR, KWT, KGZ, LVA, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNE, MAR, NLD, NIC, NER, NGA, NOR"
775,Global Plan 10GB,1,GLOBAL,2,10,180,discover-180days-10gb,59.00,55.00,50.00,0,0,0,00:57.0,31:42.3,\N,1,0,52.50,"KAZ, KEN, KOR, KWT, KGZ, LVA, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNE, MAR, NLD, NZL, NIC, NER, NGA, NOR, ALA, ALB, DZA, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BEL, BOL, BIH, BWA, BRA, BRN, BGR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, DNK, OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, QAT, REU, ROU, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, ESP, LKA, SWE, CHE, TWN, TZA, THA, ECU, EGY, SLV, EST, FIN, FRA, GAB, GEO, DEU, GHA, GIB, GRC, GGY, GNB, HKG, HUN, ISL, IND, IDN, IRL, ISR, ITA, JPN, JEY, JOR, TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, ZMB, XKX, SWZ, GLP"
776,Global Plan 20GB,1,GLOBAL,2,20,365,discover-365days-20gb,69.00,65.00,58.50,0,0,0,03:14.0,29:35.2,\N,1,0,61.80,"TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, ZMB, XKX, SWZ, GLP, OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, QAT, REU, ROU, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, ESP, LKA, SWE, CHE, TWN, TZA, THA, KAZ, KEN, KOR, KWT, KGZ, LVA, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNE, MAR, NLD, NZL, NIC, NER, NGA, NOR, ALA, ALB, DZA, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BEL, BOL, BIH, BWA, BRA, BRN, BGR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, DNK, ECU, EGY, SLV, EST, FIN, FRA, GAB, GEO, DEU, GHA, GIB, GRC, GGY, GNB, HKG, HUN, ISL, IND, IDN, IRL, ISR, ITA, JPN, JEY, JOR"
777,Asia 1GB,0,Asia,2,1,7,asialink-7days-1gb,4.50,3.20,1.70,0,0,1,24:28.8,07:21.7,\N,1,0,2.50,"HKG, IND, IDN, JPN, KOR, LAO, MAC, MYS, VNM, PAK, PHL, SGP, LKA, TWN, THA, BGD, KHM, CHN"
778,Asia 3GB,0,Asia,2,3,30,asialink-30days-3gb,13.00,8.85,4.70,0,0,1,27:30.7,07:21.7,\N,1,0,6.80,"BGD, KHM, CHN, VNM, HKG, IND, IDN, JPN, KOR, LAO, MAC, MYS, PAK, PHL, SGP, LKA, TWN, THA"
779,Asia 5GB,0,Asia,2,5,30,asialink-30days-5gb,20.00,13.75,7.50,0,0,1,29:20.2,07:21.7,\N,1,0,10.70,"PAK, PHL, SGP, LKA, TWN, THA, HKG, IND, IDN, JPN, BGD, KHM, CHN, VNM, KOR, LAO, MAC, MYS"
780,Asia 10GB,0,Asia,2,10,30,asialink-30days-10gb,37.00,25.75,14.50,0,0,1,31:56.5,07:21.7,\N,1,0,20.20,"KOR, LAO, MAC, MYS, BGD, KHM, CHN, PAK, PHL, SGP, LKA, TWN, THA, HKG, IND, IDN, JPN, VNM"
785,Europe 25GB,0,Europe,2,25,365,7,79.00,65.00,50.00,0,0,1,58:00.7,07:21.7,\N,2,0,57.50,"LVA, LTU, LUX, MLT, NLD, AUT, BEL, BGR, HRV, CYP, CZE, DNK, PRT, ROU, SVK, SVN, ESP, SWE, EST, FRA, GRC, HUN, ISL, IRL, ITA, GBR"
