id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,countries
0,Slovakia UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_SK_V2,38,30,19.78,0,0,0,,,,3,SK
0,Slovakia UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_SK_V2,4.5,3.5,1.76,0,0,0,,,,3,SK
0,Slovakia UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_SK_V2,74,59,39.08,0,0,0,,,,3,SK
0,Slovakia UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_SK_V2,17.5,10,4.34,0,0,0,,,,3,SK
0,Slovakia UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_SK_V2,20,14,6.91,0,0,0,,,,3,SK
0,Slovakia UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_SK_V2,27.5,20,9.48,0,0,0,,,,3,SK
19,Slovenia,0,Eastern Europe,2,1,7,esim_1GB_7D_SI_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,SI
458,Slovenia 10GB,0,Eastern Europe,2,10,30,esim_10GB_30D_SI_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,SI
739,Slovenia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_SI_V2,35,22,14.63,0,0,0,2023-09-05 15:51:14,2023-11-30 21:37:33,\N,3,SI
0,Slovenia 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_SI_V2,9,4.5,2.28,0,0,0,,,,3,SI
254,Slovenia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_SI_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,SI
0,Slovenia 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_SI_V2,61,49,32.65,0,0,0,,,,3,SI
364,Slovenia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_SI_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,SI
0,Slovenia UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_SI_V2,25,20,13.34,0,0,0,,,,3,SI
0,Slovenia UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_SI_V2,38,30,19.78,0,0,0,,,,3,SI
0,Slovenia UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_SI_V2,4.5,3.5,1.76,0,0,0,,,,3,SI
0,Slovenia UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_SI_V2,74,59,39.08,0,0,0,,,,3,SI
0,Slovenia UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_SI_V2,17.5,10,4.34,0,0,0,,,,3,SI
0,Slovenia UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_SI_V2,20,14,6.91,0,0,0,,,,3,SI
0,Slovenia UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_SI_V2,27.5,20,9.48,0,0,0,,,,3,SI
459,South Africa 10GB,0,Africa,2,10,30,cellsa-30days-10gb,26,24,22,0,0,0,2023-06-24 13:26:03,2023-07-21 12:52:39,\N,1,ZA
60,South Africa 1GB,0,Africa,2,1,7,cellsa-7days-1gb,4.5,3.5,2.5,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:36,\N,1,ZA
0,South Africa 2GB,0,Africa,2,2,15,cellsa-15days-2gb,8,6.5,4.9,0,0,,,,,1,ZA
249,South Africa 3GB,0,Africa,2,3,30,cellsa-30days-3gb,11,9,7.2,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:37,\N,1,ZA
355,South Africa 5GB,0,Africa,2,5,30,cellsa-30days-5gb,15.5,13.5,11.5,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:38,\N,1,ZA
0,South Africa UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_ZA_V2,149,119,79.12,0,0,0,,,,3,ZA
0,South Africa UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_ZA_V2,223,178,118.45,0,0,0,,,,3,ZA
0,South Africa UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_ZA_V2,16,13,8.34,0,0,0,,,,3,ZA
0,South Africa UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_ZA_V2,45,36,24.07,0,0,0,,,,3,ZA
0,South Africa UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_ZA_V2,75,60,39.8,0,0,0,,,,3,ZA
0,South Africa UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_ZA_V2,104,83,55.53,0,0,0,,,,3,ZA
18,Spain,0,Europe,2,1,7,esim_1GB_7D_ES_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,ES
469,Spain 10GB,0,Europe,2,10,30,esim_10GB_30D_ES_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,ES
528,Spain 20GB,0,Europe,2,20,30,esim_20GB_30D_ES_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,ES
0,Spain 2GB,0,Europe,2,2,15,esim_2GB_15D_ES_V2,9,4.5,2.28,0,0,0,,,,3,ES
264,Spain 3GB,0,Europe,2,3,30,esim_3GB_30D_ES_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,ES
0,Spain 50GB,0,Europe,2,50,30,esim_50GB_30D_ES_V2,61,49,32.65,0,0,0,,,,3,ES
365,Spain 5GB,0,Europe,2,5,30,esim_5GB_30D_ES_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,ES
0,Spain UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_ES_V2,35,27.5,13.34,0,0,0,,,,3,ES
0,Spain UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_ES_V2,45,36,19.78,0,0,0,,,,3,ES
0,Spain UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_ES_V2,6,3.5,1.76,0,0,0,,,,3,ES
0,Spain UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_ES_V2,70,60,39.08,0,0,0,,,,3,ES
0,Spain UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_ES_V2,15,10,4.34,0,0,0,,,,3,ES
0,Spain UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_ES_V2,25,14,6.91,0,0,0,,,,3,ES
0,Spain UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_ES_V2,30,20,9.48,0,0,0,,,,3,ES
16,Sri Lanka,0,Asia,2,1,7,esim_1GB_7D_LK_V2,5,3.5,1.98,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,LK
495,Sri Lanka 10GB,0,Asia,2,10,30,esim_10GB_30D_LK_V2,30,22.5,13.56,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,LK
676,Sri Lanka 20GB,0,Asia,2,20,30,esim_20GB_30D_LK_V2,45,35,24.07,0,0,0,2023-09-05 10:56:28,2023-11-30 21:37:33,\N,3,LK
0,Sri Lanka 2GB,0,Asia,2,2,15,esim_2GB_15D_LK_V2,6,5,3.48,0,0,0,,,,3,LK
250,Sri Lanka 3GB,0,Asia,2,3,30,esim_3GB_30D_LK_V2,12.5,8.5,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,LK
0,Sri Lanka 50GB,0,Asia,2,50,30,esim_50GB_30D_LK_V2,101,81,54.1,0,0,0,,,,3,LK
373,Sri Lanka 5GB,0,Asia,2,5,30,esim_5GB_30D_LK_V2,20,15,7.55,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,LK
0,Sri Lanka UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_LK_V2,40,32,21.92,0,0,0,,,,3,LK
0,Sri Lanka UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_LK_V2,60,45,32.65,0,0,0,,,,3,LK
0,Sri Lanka UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_LK_V2,6,5,2.62,0,0,0,,,,3,LK
0,Sri Lanka UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_LK_V2,121,97,64.82,0,0,0,,,,3,LK
0,Sri Lanka UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_LK_V2,18,12,6.91,0,0,0,,,,3,LK
0,Sri Lanka UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_LK_V2,27,20,11.2,0,0,0,,,,3,LK
0,Sri Lanka UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_LK_V2,35,32,15.49,0,0,0,,,,3,LK
3,St. Vincent And The Grenadines 1GB,0,Caribbean,2,1,7,tobago-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:51,\N,1,VC
0,Sudan 2GB,0,Africa,2,2,15,esim_2GB_15D_SD_V2,25,20,13.49,0,0,0,,,,3,SD
0,Sudan UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_SD_V2,175,140,93.42,0,0,0,,,,3,SD
0,Sudan UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_SD_V2,19,15,9.77,0,0,0,,,,3,SD
0,Sudan UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_SD_V2,54,43,28.36,0,0,0,,,,3,SD
0,Sudan UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_SD_V2,88,70,46.95,0,0,0,,,,3,SD
0,Sudan UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_SD_V2,123,98,65.54,0,0,0,,,,3,SD
0,Suriname 2GB,0,LATAM,2,2,15,esim_2GB_15D_SR_V2,33,26,17.49,0,0,0,,,,3,SR
0,Suriname UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_SR_V2,229,183,122.02,0,0,0,,,,3,SR
0,Suriname UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_SR_V2,24,19,12.63,0,0,0,,,,3,SR
0,Suriname UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_SR_V2,69,55,36.94,0,0,0,,,,3,SR
0,Suriname UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_SR_V2,115,92,61.25,0,0,0,,,,3,SR
0,Suriname UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_SR_V2,160,128,85.56,0,0,0,,,,3,SR
0,Swaziland 2GB,0,Africa,2,2,15,esim_2GB_15D_SZ_V2,33,26,17.49,0,0,0,,,,3,SZ
0,Swaziland UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_SZ_V2,229,183,122.02,0,0,0,,,,3,SZ
0,Swaziland UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_SZ_V2,24,19,12.63,0,0,0,,,,3,SZ
0,Swaziland UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_SZ_V2,69,55,36.94,0,0,0,,,,3,SZ
0,Swaziland UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_SZ_V2,115,92,61.25,0,0,0,,,,3,SZ
0,Swaziland UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_SZ_V2,160,128,85.56,0,0,0,,,,3,SZ
27,Sweden,0,Europe,2,1,7,esim_1GB_7D_SE_V2,5,2.5,1.18,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,SE
484,Sweden 10GB,0,Europe,2,10,30,esim_10GB_30D_SE_V2,25,15,6.58,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,SE
534,Sweden 20GB,0,Europe,2,20,30,esim_20GB_30D_SE_V2,35,25,11.49,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,SE
0,Sweden 2GB,0,Europe,2,2,15,esim_2GB_15D_SE_V2,9,4.5,1.88,0,0,0,,,,3,SE
253,Sweden 3GB,0,Europe,2,3,30,esim_3GB_30D_SE_V2,10,6,2.46,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,SE
0,Sweden 50GB,0,Europe,2,50,30,esim_50GB_30D_SE_V2,48,38,25.5,0,0,0,,,,3,SE
374,Sweden 5GB,0,Europe,2,5,30,esim_5GB_30D_SE_V2,15,10,3.78,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,SE
0,Sweden UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_SE_V2,35,27.5,10.48,0,0,0,,,,3,SE
0,Sweden UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_SE_V2,45,36,15.49,0,0,0,,,,3,SE
0,Sweden UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_SE_V2,6,3.5,1.48,0,0,0,,,,3,SE
0,Sweden UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_SE_V2,70,60,30.5,0,0,0,,,,3,SE
0,Sweden UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_SE_V2,15,10,3.48,0,0,0,,,,3,SE
0,Sweden UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_SE_V2,25,14,5.48,0,0,0,,,,3,SE
0,Sweden UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_SE_V2,30,20,7.48,0,0,0,,,,3,SE
32,Switzerland,0,Europe,2,1,7,esim_1GB_7D_CH_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,CH
463,Switzerland 10GB,0,Europe,2,10,30,esim_10GB_30D_CH_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,CH
514,Switzerland 20GB,0,Europe,2,20,30,esim_20GB_30D_CH_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,CH
0,Switzerland 2GB,0,Europe,2,2,15,esim_2GB_15D_CH_V2,9,4.5,2.28,0,0,0,,,,3,CH
255,Switzerland 3GB,0,Europe,2,3,30,esim_3GB_30D_CH_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,CH
0,Switzerland 50GB,0,Europe,2,50,30,esim_50GB_30D_CH_V2,61,49,32.65,0,0,0,,,,3,CH
367,Switzerland 5GB,0,Europe,2,5,30,esim_5GB_30D_CH_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,CH
0,Switzerland UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_CH_V2,35,27.5,13.34,0,0,0,,,,3,CH
0,Switzerland UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_CH_V2,45,36,19.78,0,0,0,,,,3,CH
0,Switzerland UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_CH_V2,6,3.5,1.76,0,0,0,,,,3,CH
0,Switzerland UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_CH_V2,70,60,39.08,0,0,0,,,,3,CH
0,Switzerland UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_CH_V2,15,10,4.34,0,0,0,,,,3,CH
0,Switzerland UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_CH_V2,25,14,6.91,0,0,0,,,,3,CH
0,Switzerland UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_CH_V2,30,20,9.48,0,0,0,,,,3,CH
765,Taiwan 1GB,0,Asia,2,1,7,xie-xie-7days-1gb,4.5,3.5,1.7,0,0,0,2023-09-05 17:18:32,2023-09-05 17:18:32,\N,1,TW
766,Taiwan 3GB,0,Asia,2,3,30,xie-xie-30days-3gb,9.5,6.5,4.7,0,0,0,2023-09-05 17:19:37,2023-09-05 17:19:37,\N,1,TW
767,Taiwan 5GB,0,Asia,2,5,30,xie-xie-30days-5gb,13,9.5,7.5,0,0,0,2023-09-05 17:21:55,2023-09-05 17:21:55,\N,1,TW
0,Taiwan-Province of China 2GB,0,Asia,2,2,15,xie-xie-15days-2gb,7,4,3.2,0,0,,,,,1,TW
0,Taiwan-Province of China 50GB,0,Asia,2,50,30,esim_50GB_30D_TW_V2,101,81,54.1,0,0,0,,,,3,TW
0,Taiwan-Province of China UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_TW_V2,40,32,21.92,0,0,0,,,,3,TW
0,Taiwan-Province of China UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_TW_V2,60,45,32.65,0,0,0,,,,3,TW
0,Taiwan-Province of China UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_TW_V2,6,5,2.62,0,0,0,,,,3,TW
0,Taiwan-Province of China UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_TW_V2,121,97,64.82,0,0,0,,,,3,TW
0,Taiwan-Province of China UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_TW_V2,18,12,6.91,0,0,0,,,,3,TW
0,Taiwan-Province of China UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_TW_V2,27,20,11.2,0,0,0,,,,3,TW
0,Taiwan-Province of China UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_TW_V2,35,32,15.49,0,0,0,,,,3,TW
0,Tajikistan 1GB,0,Asia,2,1,7,sarez-telecom-7days-1gb,9,4,1.7,0,0,,,,,1,TJ
0,Tajikistan 2GB,0,Asia,2,2,15,sarez-telecom-15days-2gb,17,6.5,3.2,0,0,,,,,1,TJ
0,Tajikistan 3GB,0,Asia,2,3,30,sarez-telecom-30days-3gb,23.5,10,4.7,0,0,,,,,1,TJ
0,Tajikistan 5GB,0,Asia,2,5,30,sarez-telecom-30days-5gb,37,15,7.5,0,0,,,,,1,TJ
0,Tajikistan UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_TJ_V2,41,33,21.92,0,0,0,,,,3,TJ
0,Tajikistan UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_TJ_V2,121,97,64.82,0,0,0,,,,3,TJ
0,Tajikistan UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_TJ_V2,203,162,107.72,0,0,0,,,,3,TJ
59,Tanzania,0,Africa,2,1,7,tanzacomm-7days-1gb,4.5,3.5,2.5,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,TZ
464,Tanzania 10GB,0,Africa,2,10,30,tanzacomm-30days-10gb,26,24,22,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,1,TZ
677,Tanzania 20GB,0,Africa,2,20,30,esim_20GB_30D_TZ_V2,85,75,63.39,0,0,0,2023-09-05 11:00:32,2023-11-30 21:37:33,\N,3,TZ
258,Tanzania 3GB,0,Africa,2,3,30,tanzacomm-30days-3gb,11,9,7.2,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,TZ
371,Tanzania 5GB,0,Africa,2,5,30,tanzacomm-30days-5gb,15.5,13.5,11.5,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,TZ
0,Tanzania-United Republic of 2GB,0,Africa,2,2,15,esim_2GB_15D_TZ_V2,16,13,8.48,0,0,0,,,,3,TZ
0,Tanzania-United Republic of UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_TZ_V2,109,87,57.67,0,0,0,,,,3,TZ
0,Tanzania-United Republic of UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_TZ_V2,161,129,86.27,0,0,0,,,,3,TZ
0,Tanzania-United Republic of UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_TZ_V2,11,9,6.19,0,0,0,,,,3,TZ
0,Tanzania-United Republic of UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_TZ_V2,33,26,17.63,0,0,0,,,,3,TZ
0,Tanzania-United Republic of UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_TZ_V2,55,44,29.07,0,0,0,,,,3,TZ
0,Tanzania-United Republic of UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_TZ_V2,76,61,40.51,0,0,0,,,,3,TZ
71,Thailand,0,Asia,2,1,7,esim_1GB_7D_TH_V2,5,3.2,1.98,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,TH
678,Thailand 10GB,0,Asia,2,20,30,esim_10GB_30D_TH_V2,25,20,13.56,0,0,0,2023-09-05 11:02:21,2023-11-30 21:37:33,\N,3,TH
679,Thailand 20GB,0,Asia,2,20,30,esim_20GB_30D_TH_V2,45,35,24.07,0,0,0,2023-09-05 11:03:19,2023-11-30 21:37:33,\N,3,TH
0,Thailand 2GB,0,Asia,2,2,15,esim_2GB_15D_TH_V2,6,5,3.48,0,0,0,,,,3,TH
256,Thailand 3GB,0,Asia,2,3,30,esim_3GB_30D_TH_V2,10,7,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,TH
0,Thailand 50GB,0,Asia,2,50,30,esim_50GB_30D_TH_V2,101,81,54.1,0,0,0,,,,3,TH
372,Thailand 5GB,0,Asia,2,5,30,esim_5GB_30D_TH_V2,15,12,7.55,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,TH
0,Thailand UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_TH_V2,40,32,21.92,0,0,0,,,,3,TH
0,Thailand UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_TH_V2,60,45,32.65,0,0,0,,,,3,TH
0,Thailand UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_TH_V2,6,5,2.62,0,0,0,,,,3,TH
0,Thailand UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_TH_V2,121,97,64.82,0,0,0,,,,3,TH
0,Thailand UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_TH_V2,18,12,6.91,0,0,0,,,,3,TH
0,Thailand UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_TH_V2,27,20,11.2,0,0,0,,,,3,TH
0,Thailand UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_TH_V2,35,32,15.49,0,0,0,,,,3,TH
0,Togo 1GB,0,Africa,2,1,7,atakora-mobile-7days-1gb,9.5,9,8.1,0,0,,,,,1,TG
0,Togo UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_TG_V2,61,49,32.51,0,0,0,,,,3,TG
0,Togo UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_TG_V2,181,145,96.57,0,0,0,,,,3,TG
87,Tonga 1GB,0,Oceania,2,1,7,tofua-mobile-7days-1gb,5.5,4.5,3.1,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:36,\N,1,TO
0,Tonga 2GB,0,Oceania,2,2,15,tofua-mobile-15days-2gb,10,8,6.2,0,0,,,,,1,TO
259,Tonga 3GB,0,Oceania,2,3,30,tofua-mobile-30days-3gb,13,12,9.1,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:50,\N,1,TO
0,Tonga 5GB,0,Oceania,2,5,30,tofua-mobile-30days-5gb,19.5,17.5,15,0,0,,,,,1,TO
0,Tonga UNL 1D,0,Oceania,2,Unlimited,1,esim_UL_1D_TO_V2,44,35,23.35,0,0,0,,,,3,TO
0,Tonga UNL 3D,0,Oceania,2,Unlimited,3,esim_UL_3D_TO_V2,130,104,69.11,0,0,0,,,,3,TO
0,Tonga UNL 5D,0,Oceania,2,Unlimited,5,esim_UL_5D_TO_V2,215,172,114.87,0,0,0,,,,3,TO
80,Trinidad & Tobago 1GB,0,Caribbean,2,1,7,tritocom-7days-1gb,9.5,9,7.8,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:51,\N,1,TT
0,Trinidad And Tobago 2GB,0,Caribbean,2,2,15,tritocom-15days-2gb,18,11,5.3,0,0,,,,,1,TT
0,Trinidad And Tobago UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_TT_V2,48,38,25.36,0,0,0,,,,3,TT
0,Trinidad And Tobago UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_TT_V2,141,113,75.12,0,0,0,,,,3,TT
0,Trinidad And Tobago UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_TT_V2,234,187,124.88,0,0,0,,,,3,TT
770,Tunisia 10GB,0,Asia,2,10,30,el-jem-communications-30days-10gb,23,19,16.5,0,0,0,2023-09-05 17:25:29,2023-09-05 17:25:29,\N,1,TN
768,Tunisia 1GB,0,Africa,2,1,7,el-jem-communications-7days-1gb,4.5,3.5,1.8,0,0,0,2023-09-05 17:23:28,2023-09-05 17:23:28,\N,1,TN
0,Tunisia 2GB,0,Africa,2,2,15,el-jem-communications-15days-2gb,7.5,5.5,3.6,0,0,,,,,1,TN
769,Tunisia 3GB,0,Africa,2,3,30,el-jem-communications-30days-3gb,10,7.5,5.2,0,0,0,2023-09-05 17:24:30,2023-09-05 17:24:30,\N,1,TN
0,Tunisia 5GB,0,Africa,2,5,30,el-jem-communications-30days-5gb,14,11,8.5,0,0,,,,,1,TN
0,Tunisia UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_TN_V2,30,24,16.2,0,0,0,,,,3,TN
0,Tunisia UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_TN_V2,45,36,24.07,0,0,0,,,,3,TN
0,Tunisia UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_TN_V2,4,3,2.05,0,0,0,,,,3,TN
0,Tunisia UNL 30D,0,Africa,2,Unlimited,30,esim_UL_30D_TN_V2,89,71,47.66,0,0,0,,,,3,TN
0,Tunisia UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_TN_V2,10,8,5.19,0,0,0,,,,3,TN
0,Tunisia UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_TN_V2,16,13,8.34,0,0,0,,,,3,TN
0,Tunisia UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_TN_V2,30,22,11.49,0,0,0,,,,3,TN
24,Turkey,0,Europe,2,1,7,esim_1GB_7D_TR_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,TR
465,Turkey 10GB,0,Europe,2,10,30,esim_10GB_30D_TR_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,TR
511,Turkey 20GB,0,Europe,2,20,30,esim_20GB_30D_TR_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,TR
0,Turkey 2GB,0,Europe,2,2,15,esim_2GB_15D_TR_V2,9,4.5,2.28,0,0,0,,,,3,TR
246,Turkey 3GB,0,Europe,2,3,30,esim_3GB_30D_TR_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,TR
0,Turkey 50GB,0,Europe,2,50,30,esim_50GB_30D_TR_V2,61,49,32.65,0,0,0,,,,3,TR
370,Turkey 5GB,0,Europe,2,5,30,esim_5GB_30D_TR_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,TR
0,Turkey UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_TR_V2,35,27.5,13.34,0,0,0,,,,3,TR
0,Turkey UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_TR_V2,45,36,19.78,0,0,0,,,,3,TR
0,Turkey UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_TR_V2,6,3.5,1.76,0,0,0,,,,3,TR
0,Turkey UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_TR_V2,70,60,39.08,0,0,0,,,,3,TR
